symbol,tsys,tsrow,bsc,hadj,ladj,win,lose,plmm,pldol,riskmm,pos
NVDA,M1,1,Buy,-0.45,-0.3,2,0,266.25,13312.5,54.8,0
NVDA,M1,1,Buy,0.3,-0.05,4,0,265.75,13287.5,4.32,0
NVDA,M1,1,Buy,-0.05,-0.1,4,0,265.75,13287.5,1.48,0
NVDA,M1,1,Buy,-0.15,0.15,4,0,265.75,13287.5,31.92,0
NVDA,M1,1,Buy,-0.35,0.25,2,0,265.5,13275,3.2,0
NVDA,M1,1,Buy,0.05,-0.25,3,0,265.25,13262.5,39.76,0
NVDA,M1,1,Buy,-0.4,0.5,2,0,265.25,13262.5,25.64,0
NVDA,M1,1,Buy,-0.35,0.2,2,0,264.75,13237.5,19.2,0
NVDA,M1,1,Buy,-0.25,0.15,2,0,264.5,13225,35.2,0
NVDA,M1,1,Buy,-0.45,0.05,3,0,264.25,13212.5,14.6,0
NVDA,M1,1,Buy,-0.4,0.45,2,0,264,13200,33,0
NVDA,M1,1,Buy,-0.25,-0.3,2,0,263.25,13162.5,54.8,0
NVDA,M1,1,Buy,0,-0.25,3,0,263,13150,39.76,0
NVDA,M1,1,Buy,-0.05,0.15,4,0,263,13150,31.92,1
NVDA,M1,1,Buy,-0.4,0.4,2,0,263,13150,23,0
NVDA,M1,1,Buy,-0.15,0.3,4,0,262.5,13125,2,0
NVDA,M1,1,Buy,0.15,0.15,5,0,262.25,13112.5,35.2,0
NVDA,M1,1,Buy,-0.45,0,3,0,262,13100,18.28,0
NVDA,M1,1,Buy,0,0.2,3,0,261.75,13087.5,19.2,1
NVDA,M1,1,Buy,-0.45,0.1,2,0,261.75,13087.5,18,0
NVDA,M1,1,Buy,0,-0.15,4,0,259.75,12987.5,17.48,1
NVDA,M1,1,Buy,-0.15,-0.25,3,0,259.75,12987.5,39.76,0
NVDA,M1,1,Buy,0.25,-0.45,2,0,259,12950,1,0
NVDA,M1,1,Buy,-0.2,-0.25,1,0,259,12950,97.4,0
NVDA,M1,1,Buy,-0.15,0.2,3,0,258.25,12912.5,19.2,0
NVDA,M1,1,Buy,0.05,-0.15,3,0,257.75,12887.5,20.72,1
NVDA,M1,1,Buy,0,0.25,3,0,257.5,12875,3.2,1
NVDA,M1,1,Buy,0.1,0.35,3,0,257,12850,12,0
NVDA,M1,1,Buy,-0.15,0.35,4,0,254.25,12712.5,12,0
NVDA,M1,1,Buy,0.05,0.15,3,0,253.75,12687.5,31.92,1
NVDA,M1,1,Buy,-0.3,-0.3,2,0,253.5,12675,54.8,0
NVDA,M1,1,Buy,-0.25,-0.25,1,0,253.25,12662.5,97.4,0
NVDA,M1,1,Buy,-0.5,-0.3,2,0,252.5,12625,54.8,0
NVDA,M1,1,Buy,0,0.4,3,0,252,12600,23,1
NVDA,M1,1,Buy,-0.15,-0.15,3,0,251.75,12587.5,17.48,1
NVDA,M1,1,Buy,-0.3,0.15,2,0,251.5,12575,35.2,0
NVDA,M1,1,Buy,-0.4,0.25,2,0,251.5,12575,3.2,0
NVDA,M1,1,Buy,-0.45,0.5,2,0,251.5,12575,25.64,0
NVDA,M1,1,Buy,-0.4,0.2,2,0,250.75,12537.5,19.2,0
NVDA,M1,1,Buy,-0.45,0.45,2,0,250.25,12512.5,33,0
NVDA,M1,1,Buy,0,0.45,3,0,250,12500,33,1
NVDA,M1,1,Buy,0.2,-0.45,2,0,249.75,12487.5,1,0
NVDA,M1,1,Buy,0.05,0.05,3,0,249.75,12487.5,14.6,1
NVDA,M1,1,Buy,-0.45,0.4,2,0,249.25,12462.5,23,0
NVDA,M1,1,Buy,-0.05,0.2,3,0,248.75,12437.5,19.2,1
NVDA,M1,1,Buy,0.25,0.3,2,0,248.25,12412.5,2,1
NVDA,M1,1,Buy,0.05,-0.2,3,0,248.25,12412.5,3.72,1
NVDA,M1,1,Buy,-0.35,0.15,2,0,248.25,12412.5,35.2,0
NVDA,M1,1,Buy,0,0.5,3,0,248,12400,25.64,1
NVDA,M1,1,Buy,-0.5,0.1,2,0,248,12400,18,0
NVDA,M1,1,Buy,0.1,0.15,5,0,247.5,12375,35.2,0
NVDA,M1,1,Buy,-0.3,-0.25,1,0,247.5,12375,97.4,0
NVDA,M1,1,Buy,0.25,0.35,2,0,246.5,12325,12,1
NVDA,M1,1,Buy,0,-0.2,4,0,246,12300,3.72,1
NVDA,M1,1,Buy,-0.2,0.3,3,0,246,12300,2,0
NVDA,M1,1,Buy,-0.5,0.05,2,0,246,12300,14.6,1
NVDA,M1,1,Buy,-0.05,0.25,3,0,244.5,12225,3.2,1
NVDA,M1,1,Buy,-0.35,-0.3,2,0,243.5,12175,54.8,0
NVDA,M1,1,Buy,-0.4,-0.1,2,0,243.5,12175,7,0
NVDA,M1,1,Buy,-0.15,-0.2,3,0,242.75,12137.5,3.72,1
NVDA,M1,1,Buy,-0.35,-0.25,1,0,241.75,12087.5,97.4,0
